user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,50,67,4.2567525,4.32432
False,piano,50,55,4.32432,4.3918875
True,piano,50,31,4.32432,4.459455
False,piano,50,59,4.3918875,4.459455
False,piano,50,62,4.459455,4.5270225
True,piano,50,43,4.459455,4.59459
False,piano,50,66,4.5270225,4.59459
False,piano,50,67,4.59459,4.6621575
True,piano,50,31,4.59459,4.729725
False,piano,50,62,4.6621575,4.729725
False,piano,50,59,4.729725,4.7972925
True,piano,50,43,4.729725,4.86486
False,piano,50,54,4.7972925,4.86486
False,piano,50,55,4.86486,4.9324275
True,piano,50,31,4.86486,4.999995
False,piano,50,59,4.9324275,4.999995
False,piano,50,62,4.999995,5.0675625
True,piano,50,43,4.999995,5.13513
False,piano,50,66,5.0675625,5.13513
False,piano,50,67,5.13513,5.2026975
True,piano,50,31,5.13513,5.270265
False,piano,50,62,5.2026975,5.270265
False,piano,50,59,5.270265,5.3378325
True,piano,50,43,5.270265,5.4054
False,piano,50,54,5.3378325,5.4054
False,piano,50,55,5.4054,5.4729675
True,piano,50,31,5.4054,5.540535
False,piano,50,59,5.4729675,5.540535
False,piano,50,62,5.540535,5.6081025
True,piano,50,43,5.540535,5.67567
False,piano,50,66,5.6081025,5.67567
False,piano,50,67,5.67567,5.7432375
True,piano,50,31,5.67567,5.810805
False,piano,50,62,5.7432375,5.810805
False,piano,50,59,5.810805,5.8783725
True,piano,50,43,5.810805,5.94594
False,piano,50,54,5.8783725,5.94594
False,piano,50,55,5.94594,6.0135075
True,piano,50,31,5.94594,6.081075
False,piano,50,59,6.0135075,6.081075
False,piano,50,62,6.081075,6.1486425
True,piano,50,43,6.081075,6.21621
False,piano,50,66,6.1486425,6.21621
False,piano,50,67,6.21621,6.2837775
True,piano,50,31,6.21621,6.351345
False,piano,50,62,6.2837775,6.351345
False,piano,50,59,6.351345,6.4189125
True,piano,50,43,6.351345,6.48648
False,piano,50,54,6.4189125,6.48648
False,piano,50,55,6.48648,6.5540475
True,piano,50,31,6.48648,6.621615
False,piano,50,59,6.5540475,6.621615
False,piano,50,62,6.621615,6.6891825
True,piano,50,43,6.621615,6.75675
False,piano,50,66,6.6891825,6.75675
False,piano,50,67,6.75675,6.8243175
True,piano,50,31,6.75675,6.891885
False,piano,50,62,6.8243175,6.891885
False,piano,50,59,6.891885,6.9594525
True,piano,50,43,6.891885,7.02702
False,piano,50,54,6.9594525,7.02702
False,piano,50,55,7.02702,7.0945875
True,piano,50,31,7.02702,7.162155
False,piano,50,59,7.0945875,7.162155
False,piano,50,62,7.162155,7.2297225
True,piano,50,43,7.162155,7.29729
False,piano,50,66,7.2297225,7.29729
False,piano,50,67,7.29729,7.3648575
True,piano,50,31,7.29729,7.432425
False,piano,50,62,7.3648575,7.432425
False,piano,50,59,7.432425,7.4999925
True,piano,50,43,7.432425,7.56756
False,piano,50,54,7.4999925,7.56756
False,piano,50,55,7.56756,7.6351275
True,piano,50,31,7.56756,7.702695
False,piano,50,59,7.6351275,7.702695
False,piano,50,62,7.702695,7.7702625
True,piano,50,43,7.702695,7.83783
False,piano,50,66,7.7702625,7.83783
False,piano,50,67,7.83783,7.9053975
True,piano,50,31,7.83783,7.972965
False,piano,50,62,7.9053975,7.972965
False,piano,50,59,7.972965,8.0405325
True,piano,50,43,7.972965,8.1081
False,piano,50,54,8.0405325,8.1081
False,piano,50,55,8.1081,8.1756675
False,piano,50,67,8.1081,8.1756675
True,piano,50,31,8.1081,8.243235
False,piano,50,59,8.1756675,8.243235
False,piano,50,71,8.1756675,8.243235
False,piano,50,62,8.243235,8.3108025
False,piano,50,74,8.243235,8.3108025
True,piano,50,43,8.243235,8.37837
False,piano,50,66,8.3108025,8.37837
False,piano,50,78,8.3108025,8.37837
False,piano,50,67,8.37837,8.4459375
False,piano,50,79,8.37837,8.4459375
True,piano,50,31,8.37837,8.513505
False,piano,50,69,8.4459375,8.513505
False,piano,50,81,8.4459375,8.513505
False,piano,50,66,8.513505,8.5810725
False,piano,50,78,8.513505,8.5810725
True,piano,50,43,8.513505,8.64864
False,piano,50,67,8.5810725,8.64864
False,piano,50,79,8.5810725,8.64864
False,piano,50,55,8.64864,8.7162075
True,piano,50,31,8.64864,8.783775
False,piano,50,59,8.7162075,8.783775
False,piano,50,62,8.783775,8.8513425
True,piano,50,43,8.783775,8.91891
False,piano,50,66,8.8513425,8.91891
False,piano,50,67,8.91891,8.9864775
True,piano,50,31,8.91891,9.054045
False,piano,50,62,8.9864775,9.054045
False,piano,50,59,9.054045,9.1216125
True,piano,50,43,9.054045,9.18918
False,piano,50,54,9.1216125,9.18918
False,piano,50,55,9.18918,9.2567475
True,piano,50,31,9.18918,9.324315
False,piano,50,59,9.2567475,9.324315
False,piano,50,62,9.324315,9.3918825
True,piano,50,43,9.324315,9.45945
False,piano,50,66,9.3918825,9.45945
False,piano,50,67,9.45945,9.5270175
True,piano,50,31,9.45945,9.594585
False,piano,50,62,9.5270175,9.594585
False,piano,50,59,9.594585,9.6621525
True,piano,50,43,9.594585,9.72972
False,piano,50,54,9.6621525,9.72972
False,piano,50,55,9.72972,9.7972875
True,piano,50,31,9.72972,9.864855
False,piano,50,59,9.7972875,9.864855
False,piano,50,62,9.864855,9.9324225
True,piano,50,43,9.864855,9.99999
False,piano,50,66,9.9324225,9.99999
False,piano,50,67,9.99999,10.0675575
True,piano,50,31,9.99999,10.135125
False,piano,50,62,10.0675575,10.135125
False,piano,50,59,10.135125,10.2026925
True,piano,50,43,10.135125,10.27026
False,piano,50,54,10.2026925,10.27026
False,piano,50,55,10.27026,10.3378275
True,piano,50,31,10.27026,10.405395
False,piano,50,59,10.3378275,10.405395
False,piano,50,62,10.405395,10.4729625
True,piano,50,43,10.405395,10.54053
False,piano,50,66,10.4729625,10.54053
False,piano,50,67,10.54053,10.6080975
True,piano,50,31,10.54053,10.675665
False,piano,50,62,10.6080975,10.675665
False,piano,50,59,10.675665,10.7432325
True,piano,50,43,10.675665,10.8108
False,piano,50,54,10.7432325,10.8108
False,piano,50,55,10.8108,10.8783675
True,piano,50,31,10.8108,10.945935
False,piano,50,59,10.8783675,10.945935
False,piano,50,62,10.945935,11.0135025
True,piano,50,43,10.945935,11.08107
False,piano,50,66,11.0135025,11.08107
False,piano,50,67,11.08107,11.1486375
True,piano,50,31,11.08107,11.216205
False,piano,50,62,11.1486375,11.216205
False,piano,50,59,11.216205,11.2837725
True,piano,50,43,11.216205,11.35134
False,piano,50,54,11.2837725,11.35134
False,piano,50,55,11.35134,11.4189075
True,piano,50,31,11.35134,11.486475
False,piano,50,59,11.4189075,11.486475
False,piano,50,62,11.486475,11.5540425
True,piano,50,43,11.486475,11.62161
False,piano,50,66,11.5540425,11.62161
False,piano,50,67,11.62161,11.6891775
True,piano,50,31,11.62161,11.756745
False,piano,50,62,11.6891775,11.756745
False,piano,50,59,11.756745,11.8243125
True,piano,50,43,11.756745,11.89188
False,piano,50,54,11.8243125,11.89188
False,piano,50,55,11.89188,11.9594475
True,piano,50,31,11.89188,12.027015
False,piano,50,59,11.9594475,12.027015
False,piano,50,62,12.027015,12.0945825
True,piano,50,43,12.027015,12.16215
False,piano,50,66,12.0945825,12.16215
False,piano,50,67,12.16215,12.2297175
True,piano,50,31,12.16215,12.297285
False,piano,50,62,12.2297175,12.297285
False,piano,50,59,12.297285,12.3648525
True,piano,50,43,12.297285,12.43242
False,piano,50,54,12.3648525,12.43242
False,piano,50,55,12.43242,12.4999875
True,piano,50,31,12.43242,12.567555
False,piano,50,59,12.4999875,12.567555
False,piano,50,62,12.567555,12.6351225
True,piano,50,43,12.567555,12.70269
False,piano,50,66,12.6351225,12.70269
False,piano,50,67,12.70269,12.7702575
True,piano,50,31,12.70269,12.837825
False,piano,50,69,12.7702575,12.837825
False,piano,50,66,12.837825,12.9053925
True,piano,50,43,12.837825,12.97296
False,piano,50,67,12.9053925,12.97296
False,piano,50,55,12.97296,13.0405275
True,piano,50,31,12.97296,13.108095
False,piano,50,59,13.0405275,13.108095
False,piano,50,62,13.108095,13.1756625
True,piano,50,43,13.108095,13.24323
False,piano,50,66,13.1756625,13.24323
False,piano,50,67,13.24323,13.3107975
True,piano,50,31,13.24323,13.378365
False,piano,50,62,13.3107975,13.378365
False,piano,50,59,13.378365,13.4459325
True,piano,50,43,13.378365,13.5135
False,piano,50,54,13.4459325,13.5135
False,piano,50,55,13.5135,13.5810675
True,piano,50,31,13.5135,13.648635
False,piano,50,59,13.5810675,13.648635
False,piano,50,62,13.648635,13.7162025
True,piano,50,43,13.648635,13.78377
False,piano,50,66,13.7162025,13.78377
False,piano,50,67,13.78377,13.8513375
True,piano,50,31,13.78377,13.918905
False,piano,50,62,13.8513375,13.918905
False,piano,50,59,13.918905,13.9864725
True,piano,50,43,13.918905,14.05404
False,piano,50,54,13.9864725,14.05404
False,piano,50,55,14.05404,14.1216075
True,piano,50,31,14.05404,14.189175
False,piano,50,59,14.1216075,14.189175
False,piano,50,62,14.189175,14.2567425
True,piano,50,43,14.189175,14.32431
False,piano,50,66,14.2567425,14.32431
False,piano,50,67,14.32431,14.3918775
True,piano,50,31,14.32431,14.459445
False,piano,50,62,14.3918775,14.459445
False,piano,50,59,14.459445,14.5270125
True,piano,50,43,14.459445,14.59458
False,piano,50,54,14.5270125,14.59458
False,piano,50,55,14.59458,14.6621475
True,piano,50,31,14.59458,14.729715
False,piano,50,59,14.6621475,14.729715
False,piano,50,62,14.729715,14.7972825
True,piano,50,43,14.729715,14.86485
False,piano,50,66,14.7972825,14.86485
False,piano,50,67,14.86485,14.9324175
True,piano,50,31,14.86485,14.999985
False,piano,50,62,14.9324175,14.999985
False,piano,50,59,14.999985,15.0675525
True,piano,50,43,14.999985,15.13512
False,piano,50,54,15.0675525,15.13512
False,piano,50,55,15.13512,15.2026875
True,piano,50,31,15.13512,15.270255
False,piano,50,59,15.2026875,15.270255
False,piano,50,62,15.270255,15.3378225
True,piano,50,43,15.270255,15.40539
False,piano,50,66,15.3378225,15.40539
False,piano,50,67,15.40539,15.4729575
True,piano,50,31,15.40539,15.540525
False,piano,50,62,15.4729575,15.540525
False,piano,50,59,15.540525,15.6080925
True,piano,50,43,15.540525,15.67566
False,piano,50,54,15.6080925,15.67566
False,piano,50,55,15.67566,15.7432275
True,piano,50,31,15.67566,15.810795
False,piano,50,59,15.7432275,15.810795
False,piano,50,62,15.810795,15.8783625
True,piano,50,43,15.810795,15.94593
False,piano,50,66,15.8783625,15.94593
False,piano,50,67,15.94593,16.0134975
True,piano,50,31,15.94593,16.081065
False,piano,50,62,16.0134975,16.081065
False,piano,50,59,16.081065,16.1486325
True,piano,50,43,16.081065,16.2162
False,piano,50,54,16.1486325,16.2162
False,piano,50,55,16.2162,16.2837675
True,piano,50,31,16.2162,16.351335
False,piano,50,59,16.2837675,16.351335
False,piano,50,62,16.351335,16.4189025
True,piano,50,43,16.351335,16.48647
False,piano,50,66,16.4189025,16.48647
False,piano,50,67,16.48647,16.5540375
True,piano,50,31,16.48647,16.621605
False,piano,50,62,16.5540375,16.621605
False,piano,50,59,16.621605,16.6891725
True,piano,50,43,16.621605,16.75674
False,piano,50,54,16.6891725,16.75674
False,piano,50,55,16.75674,16.8243075
False,piano,50,67,16.75674,16.8243075
True,piano,50,31,16.75674,16.891875
False,piano,50,59,16.8243075,16.891875
False,piano,50,71,16.8243075,16.891875
False,piano,50,62,16.891875,16.9594425
False,piano,50,74,16.891875,16.9594425
True,piano,50,43,16.891875,17.02701
False,piano,50,66,16.9594425,17.02701
False,piano,50,78,16.9594425,17.02701
False,piano,50,67,17.02701,17.0945775
False,piano,50,79,17.02701,17.0945775
True,piano,50,31,17.02701,17.162145
False,piano,50,69,17.0945775,17.162145
False,piano,50,81,17.0945775,17.162145
False,piano,50,66,17.162145,17.2297125
False,piano,50,78,17.162145,17.2297125
True,piano,50,43,17.162145,17.29728
False,piano,50,67,17.2297125,17.29728
False,piano,50,79,17.2297125,17.29728
False,piano,50,55,17.29728,17.3648475
True,piano,50,31,17.29728,17.432415
False,piano,50,59,17.3648475,17.432415
False,piano,50,62,17.432415,17.4999825
True,piano,50,43,17.432415,17.56755
False,piano,50,66,17.4999825,17.56755
False,piano,50,67,17.56755,17.6351175
True,piano,50,31,17.56755,17.702685
False,piano,50,62,17.6351175,17.702685
False,piano,50,59,17.702685,17.7702525
True,piano,50,43,17.702685,17.83782
False,piano,50,54,17.7702525,17.83782
False,piano,50,55,17.83782,17.9053875
True,piano,50,31,17.83782,17.972955
False,piano,50,59,17.9053875,17.972955
False,piano,50,62,17.972955,18.040522499999998
True,piano,50,43,17.972955,18.10809
False,piano,50,66,18.040522499999998,18.10809
False,piano,50,67,18.10809,18.1756575
True,piano,50,31,18.10809,18.243225
False,piano,50,62,18.1756575,18.243225
False,piano,50,59,18.243225,18.310792499999998
True,piano,50,43,18.243225,18.37836
False,piano,50,54,18.310792499999998,18.37836
False,piano,50,55,18.37836,18.4459275
True,piano,50,31,18.37836,18.513495
False,piano,50,59,18.4459275,18.513495
False,piano,50,62,18.513495,18.581062499999998
True,piano,50,43,18.513495,18.64863
False,piano,50,66,18.581062499999998,18.64863
False,piano,50,67,18.64863,18.7161975
True,piano,50,31,18.64863,18.783765
False,piano,50,62,18.7161975,18.783765
False,piano,50,59,18.783765,18.851332499999998
True,piano,50,43,18.783765,18.9189
False,piano,50,54,18.851332499999998,18.9189
False,piano,50,55,18.9189,18.9864675
True,piano,50,31,18.9189,19.054035
False,piano,50,59,18.9864675,19.054035
False,piano,50,62,19.054035,19.121602499999998
True,piano,50,43,19.054035,19.18917
False,piano,50,66,19.121602499999998,19.18917
False,piano,50,67,19.18917,19.2567375
True,piano,50,31,19.18917,19.324305
False,piano,50,62,19.2567375,19.324305
False,piano,50,59,19.324305,19.391872499999998
True,piano,50,43,19.324305,19.45944
False,piano,50,54,19.391872499999998,19.45944
False,piano,50,55,19.45944,19.5270075
True,piano,50,31,19.45944,19.594575
False,piano,50,59,19.5270075,19.594575
False,piano,50,62,19.594575,19.662142499999998
True,piano,50,43,19.594575,19.72971
False,piano,50,66,19.662142499999998,19.72971
False,piano,50,67,19.72971,19.7972775
True,piano,50,31,19.72971,19.864845
False,piano,50,62,19.7972775,19.864845
False,piano,50,59,19.864845,19.932412499999998
True,piano,50,43,19.864845,19.99998
False,piano,50,54,19.932412499999998,19.99998
False,piano,50,55,19.99998,20.0675475
True,piano,50,31,19.99998,20.135115
False,piano,50,59,20.0675475,20.135115
False,piano,50,62,20.135115,20.202682499999998
True,piano,50,43,20.135115,20.27025
False,piano,50,66,20.202682499999998,20.27025
False,piano,50,67,20.27025,20.3378175
True,piano,50,31,20.27025,20.405385
False,piano,50,62,20.3378175,20.405385
False,piano,50,59,20.405385,20.472952499999998
True,piano,50,43,20.405385,20.54052
False,piano,50,54,20.472952499999998,20.54052
False,piano,50,55,20.54052,20.6080875
True,piano,50,31,20.54052,20.675655
False,piano,50,59,20.6080875,20.675655
False,piano,50,62,20.675655,20.743222499999998
True,piano,50,43,20.675655,20.81079
False,piano,50,66,20.743222499999998,20.81079
False,piano,50,67,20.81079,20.8783575
True,piano,50,31,20.81079,20.945925
False,piano,50,62,20.8783575,20.945925
False,piano,50,59,20.945925,21.013492499999998
True,piano,50,43,20.945925,21.08106
False,piano,50,54,21.013492499999998,21.08106
False,piano,50,55,21.08106,21.1486275
True,piano,50,31,21.08106,21.216195
False,piano,50,59,21.1486275,21.216195
False,piano,50,62,21.216195,21.283762499999998
True,piano,50,43,21.216195,21.35133
False,piano,50,66,21.283762499999998,21.35133
False,piano,50,67,21.35133,21.4188975
True,piano,50,31,21.35133,21.486465
False,piano,50,69,21.4188975,21.486465
False,piano,50,66,21.486465,21.554032499999998
True,piano,50,43,21.486465,21.6216
False,piano,50,67,21.554032499999998,21.6216
False,piano,50,55,21.6216,21.6891675
True,piano,50,31,21.6216,21.756735
False,piano,50,59,21.6891675,21.756735
False,piano,50,62,21.756735,21.824302499999998
True,piano,50,43,21.756735,21.89187
False,piano,50,66,21.824302499999998,21.89187
False,piano,50,67,21.89187,21.9594375
True,piano,50,31,21.89187,22.027005
False,piano,50,62,21.9594375,22.027005
False,piano,50,59,22.027005,22.094572499999998
True,piano,50,43,22.027005,22.16214
False,piano,50,54,22.094572499999998,22.16214
False,piano,50,55,22.16214,22.2297075
True,piano,50,31,22.16214,22.297275
False,piano,50,59,22.2297075,22.297275
False,piano,50,62,22.297275,22.364842499999998
True,piano,50,43,22.297275,22.43241
False,piano,50,66,22.364842499999998,22.43241
False,piano,50,67,22.43241,22.4999775
True,piano,50,31,22.43241,22.567545
False,piano,50,62,22.4999775,22.567545
False,piano,50,59,22.567545,22.635112499999998
True,piano,50,43,22.567545,22.70268
False,piano,50,54,22.635112499999998,22.70268
False,piano,50,55,22.70268,22.7702475
True,piano,50,31,22.70268,22.837815
False,piano,50,59,22.7702475,22.837815
False,piano,50,62,22.837815,22.905382499999998
True,piano,50,43,22.837815,22.97295
False,piano,50,66,22.905382499999998,22.97295
False,piano,50,67,22.97295,23.0405175
True,piano,50,31,22.97295,23.108085
False,piano,50,62,23.0405175,23.108085
False,piano,50,59,23.108085,23.175652499999998
True,piano,50,43,23.108085,23.24322
False,piano,50,54,23.175652499999998,23.24322
False,piano,50,55,23.24322,23.3107875
True,piano,50,31,23.24322,23.378355
False,piano,50,59,23.3107875,23.378355
False,piano,50,62,23.378355,23.445922499999998
True,piano,50,43,23.378355,23.51349
False,piano,50,66,23.445922499999998,23.51349
False,piano,50,67,23.51349,23.5810575
True,piano,50,31,23.51349,23.648625
False,piano,50,62,23.5810575,23.648625
False,piano,50,59,23.648625,23.7161925
True,piano,50,43,23.648625,23.78376
False,piano,50,54,23.7161925,23.78376
False,piano,50,50,23.78376,23.8513275
False,piano,50,62,23.78376,23.918895
True,piano,50,26,23.78376,23.918895
False,piano,50,54,23.8513275,23.918895
False,piano,50,57,23.918895,23.9864625
True,piano,50,38,23.918895,24.05403
False,piano,50,62,23.9864625,24.05403
False,piano,50,54,24.05403,24.1215975
False,piano,50,66,24.05403,24.189165
True,piano,50,26,24.05403,24.189165
False,piano,50,57,24.1215975,24.189165
False,piano,50,62,24.189165,24.2567325
True,piano,50,38,24.189165,24.3243
False,piano,50,66,24.2567325,24.3243
False,piano,50,57,24.3243,24.3918675
False,piano,50,69,24.3243,24.459435
True,piano,50,26,24.3243,24.459435
False,piano,50,62,24.3918675,24.459435
False,piano,50,66,24.459435,24.5270025
True,piano,50,38,24.459435,24.59457
False,piano,50,69,24.5270025,24.59457
False,piano,50,62,24.59457,24.6621375
False,piano,50,72,24.59457,24.729705
True,piano,50,26,24.59457,24.729705
False,piano,50,66,24.6621375,24.729705
False,piano,50,69,24.729705,24.7972725
True,piano,50,38,24.729705,24.86484
False,piano,50,72,24.7972725,24.86484
False,piano,50,62,24.86484,24.9324075
False,piano,50,74,24.86484,24.999975
True,piano,50,26,24.86484,24.999975
False,piano,50,66,24.9324075,24.999975
False,piano,50,69,24.999975,25.0675425
True,piano,50,38,24.999975,25.13511
False,piano,50,74,25.0675425,25.13511
False,piano,50,66,25.13511,25.2026775
False,piano,50,78,25.13511,25.270245
True,piano,50,26,25.13511,25.270245
False,piano,50,69,25.2026775,25.270245
False,piano,50,74,25.270245,25.3378125
True,piano,50,38,25.270245,25.40538
False,piano,50,78,25.3378125,25.40538
False,piano,50,69,25.40538,25.4729475
False,piano,50,81,25.40538,25.540515
True,piano,50,26,25.40538,25.540515
False,piano,50,74,25.4729475,25.540515
False,piano,50,78,25.540515,25.6080825
True,piano,50,38,25.540515,25.67565
False,piano,50,81,25.6080825,25.67565
False,piano,50,74,25.67565,25.7432175
False,piano,50,84,25.67565,25.810785
True,piano,50,26,25.67565,25.810785
False,piano,50,78,25.7432175,25.810785
False,piano,50,81,25.810785,25.8783525
True,piano,50,38,25.810785,25.94592
False,piano,50,84,25.8783525,25.94592
False,piano,50,74,25.94592,26.0134875
False,piano,50,86,25.94592,26.081055
True,piano,50,31,25.94592,26.081055
True,piano,50,43,25.94592,26.081055
False,piano,50,71,26.0134875,26.081055
False,piano,50,67,26.081055,26.1486225
False,piano,50,74,26.1486225,26.21619
False,piano,50,86,26.1486225,26.2837575
False,piano,50,71,26.21619,26.2837575
False,piano,50,67,26.2837575,26.351325
False,piano,50,74,26.351325,26.4188925
False,piano,50,86,26.351325,26.48646
False,piano,50,71,26.4188925,26.48646
False,piano,50,67,26.48646,26.5540275
False,piano,50,84,26.48646,26.621595
False,piano,50,72,26.5540275,26.621595
False,piano,50,67,26.621595,26.6891625
False,piano,50,62,26.6891625,26.75673
False,piano,50,72,26.75673,26.8242975
False,piano,50,84,26.75673,26.891865
False,piano,50,67,26.8242975,26.891865
False,piano,50,72,26.891865,26.9594325
False,piano,50,84,26.891865,27.027
False,piano,50,62,26.9594325,27.027
False,piano,50,71,27.027,27.0945675
False,piano,50,83,27.027,27.162135
False,piano,50,67,27.0945675,27.162135
False,piano,50,62,27.162135,27.2297025
False,piano,50,71,27.2297025,27.29727
False,piano,50,83,27.2297025,27.3648375
False,piano,50,67,27.29727,27.3648375
False,piano,50,62,27.3648375,27.432405
False,piano,50,71,27.432405,27.4999725
False,piano,50,83,27.432405,27.56754
False,piano,50,67,27.4999725,27.56754
False,piano,50,62,27.56754,27.6351075
False,piano,50,78,27.56754,27.702675
False,piano,50,66,27.6351075,27.702675
False,piano,50,62,27.702675,27.7702425
False,piano,50,57,27.7702425,27.83781
False,piano,50,66,27.83781,27.9053775
False,piano,50,78,27.83781,27.972945
False,piano,50,62,27.9053775,27.972945
False,piano,50,66,27.972945,28.0405125
False,piano,50,78,27.972945,28.10808
False,piano,50,57,28.0405125,28.10808
False,piano,50,69,28.10808,28.1756475
False,piano,50,81,28.10808,28.243215
True,piano,50,28,28.10808,28.243215
True,piano,50,40,28.10808,28.243215
False,piano,50,64,28.1756475,28.243215
False,piano,50,59,28.243215,28.3107825
False,piano,50,69,28.3107825,28.37835
False,piano,50,81,28.3107825,28.4459175
False,piano,50,64,28.37835,28.4459175
False,piano,50,59,28.4459175,28.513485
False,piano,50,69,28.513485,28.5810525
False,piano,50,81,28.513485,28.64862
False,piano,50,64,28.5810525,28.64862
False,piano,50,59,28.64862,28.7161875
False,piano,50,67,28.7161875,28.783755
False,piano,50,79,28.7161875,28.8513225
False,piano,50,64,28.783755,28.8513225
False,piano,50,59,28.8513225,28.91889
False,piano,50,67,28.91889,28.9864575
False,piano,50,79,28.91889,29.054025
False,piano,50,64,28.9864575,29.054025
False,piano,50,67,29.054025,29.1215925
False,piano,50,79,29.054025,29.18916
False,piano,50,59,29.1215925,29.18916
False,piano,50,66,29.18916,29.2567275
False,piano,50,78,29.18916,29.324295
True,piano,50,40,29.18916,29.324295
True,piano,50,52,29.18916,29.324295
False,piano,50,64,29.2567275,29.324295
False,piano,50,59,29.324295,29.3918625
False,piano,50,66,29.3918625,29.45943
False,piano,50,78,29.3918625,29.5269975
False,piano,50,64,29.45943,29.5269975
False,piano,50,59,29.5269975,29.594565
False,piano,50,67,29.594565,29.6621325
False,piano,50,78,29.594565,29.7297
False,piano,50,59,29.6621325,29.7297
False,piano,50,69,29.7297,29.7972675
False,piano,50,81,29.7297,29.864835
True,piano,50,38,29.7297,29.864835
True,piano,50,50,29.7297,29.864835
False,piano,50,59,29.7972675,29.864835
False,piano,50,71,29.864835,29.9324025
False,piano,50,83,29.864835,29.99997
False,piano,50,62,29.9324025,29.99997
False,piano,50,72,29.99997,30.0675375
False,piano,50,84,29.99997,30.135105
False,piano,50,62,30.0675375,30.135105
False,piano,50,74,30.135105,30.2026725
False,piano,50,86,30.135105,30.27024
False,piano,50,62,30.2026725,30.27024
False,piano,50,76,30.27024,30.3378075
False,piano,50,88,30.27024,30.405375
True,piano,50,36,30.27024,30.405375
True,piano,50,48,30.27024,30.405375
False,piano,50,72,30.3378075,30.405375
