user_played, instrument_name, velocity, pitch, start (s), end (s)
False,piano,96,56,4.266671999999999,4.452783343749999
False,piano,96,60,4.266671999999999,4.452783343749999
True,piano,96,74,4.533338999999999,4.786117093749999
True,piano,96,86,4.533338999999999,4.786117093749999
False,piano,96,53,4.533338999999999,4.719450343749999
False,piano,96,56,4.533338999999999,4.719450343749999
False,piano,96,60,4.533338999999999,4.719450343749999
True,piano,96,84,4.800005999999999,4.926117268749999
True,piano,96,75,4.800005999999999,5.306117743749999
True,piano,96,79,4.800005999999999,5.306117743749999
False,piano,96,36,4.800005999999999,5.052784093749999
False,piano,96,48,4.800005999999999,5.052784093749999
True,piano,96,82,4.933339499999999,5.059450768749999
True,piano,96,84,5.066672999999999,5.192784268749999
False,piano,96,51,5.066672999999999,5.279451043749999
False,piano,96,55,5.066672999999999,5.279451043749999
False,piano,96,60,5.066672999999999,5.279451043749999
True,piano,96,82,5.200006499999999,5.326117768749999
True,piano,96,84,5.333339999999999,5.459451268749999
False,piano,96,36,5.333339999999999,5.586118093749999
False,piano,96,48,5.333339999999999,5.586118093749999
True,piano,96,82,5.466673499999999,5.592784768749999
True,piano,96,84,5.600006999999999,5.726118268749999
False,piano,96,51,5.600006999999999,5.812785043749999
False,piano,96,55,5.600006999999999,5.812785043749999
False,piano,96,60,5.600006999999999,5.812785043749999
True,piano,96,82,5.733340499999999,5.859451768749999
True,piano,96,84,5.866673999999999,5.992785268749999
True,piano,96,74,5.866673999999999,6.372785743749999
True,piano,96,78,5.866673999999999,6.372785743749999
False,piano,96,38,5.866673999999999,6.119452093749999
False,piano,96,50,5.866673999999999,6.119452093749999
True,piano,96,82,6.000007499999999,6.126118768749999
True,piano,96,84,6.133340999999999,6.259452268749999
False,piano,96,54,6.133340999999999,6.346119043749999
False,piano,96,60,6.133340999999999,6.346119043749999
False,piano,96,62,6.133340999999999,6.346119043749999
True,piano,96,82,6.266674499999999,6.392785768749999
True,piano,96,84,6.400007999999999,6.526119268749999
False,piano,96,38,6.400007999999999,6.652786093749999
False,piano,96,50,6.400007999999999,6.652786093749999
True,piano,96,86,6.533341499999999,6.659452768749999
True,piano,96,84,6.666674999999999,6.792786268749999
False,piano,96,54,6.666674999999999,6.879453043749999
False,piano,96,60,6.666674999999999,6.879453043749999
False,piano,96,62,6.666674999999999,6.879453043749999
True,piano,96,82,6.800008499999999,6.926119768749999
False,piano,96,43,6.933341999999999,7.186120093749999
False,piano,96,55,6.933341999999999,7.186120093749999
True,piano,96,82,7.066675499999999,7.319453593749999
False,piano,96,53,7.200008999999999,7.386120343749998
False,piano,96,58,7.200008999999999,7.386120343749998
False,piano,96,62,7.200008999999999,7.386120343749998
True,piano,96,82,7.333342499999999,7.459453768749999
True,piano,96,81,7.466675999999999,7.592787268749999
False,piano,96,53,7.466675999999999,7.652787343749998
False,piano,96,58,7.466675999999999,7.652787343749998
False,piano,96,62,7.466675999999999,7.652787343749998
True,piano,96,77,7.600009499999999,7.726120768749999
True,piano,96,77,7.733342999999999,7.859454268749999
False,piano,96,53,7.733342999999999,7.919454343749998
False,piano,96,58,7.733342999999999,7.919454343749998
False,piano,96,62,7.733342999999999,7.919454343749998
True,piano,96,77,7.866676499999999,8.119454593749998
False,piano,96,36,8.000009999999998,8.252788093749999
False,piano,96,48,8.000009999999998,8.252788093749999
True,piano,96,79,8.133343499999999,8.259454768749999
True,piano,96,77,8.266676999999998,8.392788268749998
False,piano,96,53,8.266676999999998,8.452788343749999
False,piano,96,56,8.266676999999998,8.452788343749999
False,piano,96,60,8.266676999999998,8.452788343749999
True,piano,96,74,8.400010499999999,8.526121768749999
True,piano,96,77,8.533343999999998,8.786122093749999
False,piano,96,38,8.533343999999998,8.786122093749999
False,piano,96,50,8.533343999999998,8.786122093749999
True,piano,96,74,8.800010999999998,9.052789093749999
True,piano,96,86,8.800010999999998,9.052789093749999
False,piano,96,53,8.800010999999998,8.986122343749999
False,piano,96,58,8.800010999999998,8.986122343749999
False,piano,96,62,8.800010999999998,8.986122343749999
True,piano,96,72,9.066677999999998,9.192789268749998
True,piano,96,84,9.066677999999998,9.192789268749998
False,piano,96,39,9.066677999999998,9.572789743749999
False,piano,96,51,9.066677999999998,9.572789743749999
True,piano,96,70,9.200011499999999,9.326122768749999
True,piano,96,82,9.200011499999999,9.326122768749999
True,piano,96,70,9.333344999999998,9.586123093749999
True,piano,96,82,9.333344999999998,9.586123093749999
False,piano,96,55,9.600011999999998,10.026123643749997
False,piano,96,58,9.600011999999998,10.026123643749997
False,piano,96,62,9.600011999999998,10.026123643749997
True,piano,96,72,9.866678999999998,9.992790268749998
True,piano,96,74,10.000012499999999,10.126123768749999
True,piano,96,72,10.133345999999998,10.259457268749998
False,piano,96,39,10.133345999999998,10.639457743749999
False,piano,96,51,10.133345999999998,10.639457743749999
True,piano,96,70,10.266679499999999,10.392790768749999
True,piano,96,70,10.400012999999998,10.526124268749998
True,piano,96,65,10.533346499999999,10.659457768749999
True,piano,96,67,10.666679999999998,11.046124918749998
True,piano,96,79,10.666679999999998,11.046124918749998
False,piano,96,54,10.666679999999998,11.092791643749997
False,piano,96,58,10.666679999999998,11.092791643749997
False,piano,96,63,10.666679999999998,11.092791643749997
True,piano,96,65,11.066680499999999,11.192791768749998
True,piano,96,77,11.066680499999999,11.192791768749998
True,piano,96,65,11.200013999999998,11.452792093749999
True,piano,96,77,11.200013999999998,11.452792093749999
False,piano,96,38,11.200013999999998,11.706125743749999
False,piano,96,50,11.200013999999998,11.706125743749999
True,piano,96,70,11.466680999999998,11.719459093749999
True,piano,96,72,11.733347999999998,12.112792918749998
True,piano,96,84,11.733347999999998,12.112792918749998
False,piano,96,53,11.733347999999998,12.106126243749998
False,piano,96,57,11.733347999999998,12.106126243749998
False,piano,96,60,11.733347999999998,12.106126243749998
True,piano,96,70,12.133348499999999,12.259459768749998
True,piano,96,82,12.133348499999999,12.259459768749998
True,piano,96,70,12.266681999999998,12.519460093749998
True,piano,96,82,12.266681999999998,12.519460093749998
False,piano,96,37,12.266681999999998,12.519460093749998
False,piano,96,49,12.266681999999998,12.519460093749998
True,piano,96,77,12.533348999999998,12.786127093749998
False,piano,96,49,12.533348999999998,12.786127093749998
True,piano,96,77,12.800015999999998,13.052794093749997
True,piano,96,89,12.800015999999998,13.052794093749997
False,piano,96,53,12.800015999999998,13.172794243749998
False,piano,96,56,12.800015999999998,13.172794243749998
False,piano,96,60,12.800015999999998,13.172794243749998
True,piano,96,74,13.066682999999998,13.319461093749997
True,piano,96,86,13.066682999999998,13.319461093749997
True,piano,96,75,13.333349999999998,13.459461268749997
True,piano,96,79,13.333349999999998,13.459461268749997
True,piano,96,84,13.333349999999998,13.459461268749997
False,piano,96,36,13.333349999999998,13.586128093749997
False,piano,96,48,13.333349999999998,13.586128093749997
True,piano,96,82,13.466683499999997,13.592794768749997
True,piano,96,84,13.600016999999998,13.726128268749997
False,piano,96,51,13.600016999999998,13.812795043749997
False,piano,96,55,13.600016999999998,13.812795043749997
False,piano,96,60,13.600016999999998,13.812795043749997
True,piano,96,82,13.733350499999997,13.859461768749997
True,piano,96,74,13.866683999999998,13.992795268749997
True,piano,96,77,13.866683999999998,13.992795268749997
True,piano,96,84,13.866683999999998,13.992795268749997
False,piano,96,38,13.866683999999998,14.119462093749997
False,piano,96,50,13.866683999999998,14.119462093749997
True,piano,96,82,14.000017499999997,14.126128768749997
True,piano,96,84,14.133350999999998,14.259462268749997
False,piano,96,53,14.133350999999998,14.346129043749997
False,piano,96,57,14.133350999999998,14.346129043749997
False,piano,96,62,14.133350999999998,14.346129043749997
True,piano,96,82,14.266684499999997,14.392795768749997
True,piano,96,75,14.400017999999998,14.526129268749997
True,piano,96,79,14.400017999999998,14.526129268749997
True,piano,96,84,14.400017999999998,14.526129268749997
False,piano,96,39,14.400017999999998,14.652796093749997
False,piano,96,51,14.400017999999998,14.652796093749997
True,piano,96,82,14.533351499999997,14.659462768749997
True,piano,96,84,14.666684999999998,14.792796268749997
False,piano,96,55,14.666684999999998,14.879463043749997
False,piano,96,58,14.666684999999998,14.879463043749997
False,piano,96,63,14.666684999999998,14.879463043749997
True,piano,96,82,14.800018499999997,14.926129768749997
True,piano,96,77,14.933351999999998,15.059463268749997
True,piano,96,81,14.933351999999998,15.059463268749997
True,piano,96,84,14.933351999999998,15.059463268749997
False,piano,96,41,14.933351999999998,15.186130093749997
False,piano,96,53,14.933351999999998,15.186130093749997
True,piano,96,86,15.066685499999997,15.192796768749997
True,piano,96,84,15.200018999999998,15.326130268749997
False,piano,96,53,15.200018999999998,15.412797043749997
False,piano,96,57,15.200018999999998,15.412797043749997
False,piano,96,60,15.200018999999998,15.412797043749997
True,piano,96,82,15.333352499999997,15.459463768749997
False,piano,96,46,15.466685999999997,15.719464093749997
False,piano,96,58,15.466685999999997,15.719464093749997
True,piano,96,70,15.600019499999997,15.852797593749997
False,piano,96,53,15.733352999999997,15.919464343749997
False,piano,96,58,15.733352999999997,15.919464343749997
False,piano,96,62,15.733352999999997,15.919464343749997
True,piano,96,65,15.866686499999997,15.992797768749996
True,piano,96,70,16.000019999999996,16.126131268749997
False,piano,96,53,16.000019999999996,16.186131343749995
False,piano,96,58,16.000019999999996,16.186131343749995
False,piano,96,62,16.000019999999996,16.186131343749995
True,piano,96,65,16.1333535,16.259464768749996
True,piano,96,70,16.266686999999997,16.392798268749996
False,piano,96,53,16.266686999999997,16.452798343749997
False,piano,96,58,16.266686999999997,16.452798343749997
False,piano,96,62,16.266686999999997,16.452798343749997
True,piano,96,65,16.400020499999997,16.52613176875
True,piano,96,70,16.533353999999996,16.78613209375
False,piano,96,34,16.533353999999996,16.78613209375
False,piano,96,46,16.533353999999996,16.78613209375
True,piano,96,74,17.066687999999996,17.192799268749997
True,piano,96,86,17.066687999999996,17.192799268749997
True,piano,96,74,17.2000215,17.452799593749997
True,piano,96,86,17.2000215,17.452799593749997
True,piano,80,74,17.600021999999996,18.106133743749997
False,piano,80,45,17.600021999999996,18.106133743749997
False,piano,80,57,17.600021999999996,18.106133743749997
True,piano,80,74,18.133355999999996,18.386134093749998
False,piano,80,50,18.133355999999996,18.386134093749998
True,piano,80,79,18.400022999999997,18.652801093749996
False,piano,80,55,18.400022999999997,18.652801093749996
True,piano,80,74,18.666689999999996,18.919468093749998
False,piano,80,38,18.666689999999996,18.919468093749998
False,piano,80,50,18.666689999999996,18.919468093749998
True,piano,80,72,18.933356999999997,19.186135093749996
False,piano,80,39,18.933356999999997,19.186135093749996
False,piano,80,51,18.933356999999997,19.186135093749996
True,piano,80,70,19.200023999999996,19.452802093749995
False,piano,80,42,19.200023999999996,19.452802093749995
False,piano,80,54,19.200023999999996,19.452802093749995
True,piano,80,72,19.466690999999997,19.719469093749996
False,piano,80,45,19.466690999999997,19.719469093749996
False,piano,80,57,19.466690999999997,19.719469093749996
True,piano,80,72,19.733357999999996,19.986136093749995
False,piano,80,43,19.733357999999996,20.239469743749996
False,piano,80,55,19.733357999999996,20.239469743749996
True,piano,80,70,20.000024999999997,20.126136268749995
True,piano,80,70,20.133358499999996,20.259469768749995
True,piano,80,72,20.266691999999995,20.519470093749995
False,piano,80,41,20.266691999999995,20.772803743749996
False,piano,80,53,20.266691999999995,20.772803743749996
True,piano,80,70,20.533358999999997,20.659470268749995
True,piano,80,70,20.666692499999996,20.792803768749994
True,piano,80,67,20.800025999999995,21.306137743749996
True,piano,80,70,20.800025999999995,21.306137743749996
True,piano,80,74,20.800025999999995,21.306137743749996
False,piano,80,40,20.800025999999995,21.306137743749996
False,piano,80,52,20.800025999999995,21.306137743749996
True,piano,96,82,21.333359999999995,21.459471268749997
False,piano,96,46,21.333359999999995,21.459471268749997
False,piano,96,58,21.333359999999995,21.459471268749997
True,piano,96,77,21.466693499999995,21.592804768749996
False,piano,96,41,21.466693499999995,21.592804768749996
False,piano,96,53,21.466693499999995,21.592804768749996
True,piano,96,70,21.733360499999996,21.986138593749995
True,piano,96,74,21.733360499999996,21.986138593749995
True,piano,96,77,21.733360499999996,21.986138593749995
False,piano,96,39,21.733360499999996,21.986138593749995
False,piano,96,51,21.733360499999996,21.986138593749995
True,piano,96,79,22.000027499999995,22.126138768749996
False,piano,96,51,22.000027499999995,22.126138768749996
True,piano,96,77,22.133360999999997,22.259472268749995
False,piano,96,55,22.133360999999997,22.346139043749996
False,piano,96,58,22.133360999999997,22.346139043749996
False,piano,96,62,22.133360999999997,22.346139043749996
True,piano,96,79,22.266694499999996,22.392805768749994
True,piano,96,72,22.400027999999995,22.526139268749997
True,piano,96,77,22.400027999999995,22.526139268749997
False,piano,96,41,22.400027999999995,22.652806093749994
False,piano,96,53,22.400027999999995,22.652806093749994
True,piano,96,79,22.533361499999994,22.659472768749996
True,piano,96,82,22.666694999999997,22.792806268749995
False,piano,96,53,22.666694999999997,22.879473043749996
False,piano,96,57,22.666694999999997,22.879473043749996
False,piano,96,60,22.666694999999997,22.879473043749996
True,piano,96,84,22.800028499999996,22.926139768749994
True,piano,96,74,22.933361999999995,23.059473268749997
True,piano,96,86,22.933361999999995,23.059473268749997
False,piano,96,38,22.933361999999995,23.186140093749994
False,piano,96,50,22.933361999999995,23.186140093749994
True,piano,96,74,23.066695499999994,23.192806768749996
True,piano,96,86,23.066695499999994,23.192806768749996
True,piano,96,70,23.200028999999997,23.452807093749996
True,piano,96,82,23.200028999999997,23.452807093749996
False,piano,96,53,23.200028999999997,23.412807043749996
False,piano,96,57,23.200028999999997,23.412807043749996
False,piano,96,60,23.200028999999997,23.412807043749996
True,piano,96,72,23.466695999999995,23.592807268749997
True,piano,96,84,23.466695999999995,23.592807268749997
False,piano,96,43,23.466695999999995,23.592807268749997
False,piano,96,55,23.466695999999995,23.592807268749997
True,piano,96,70,23.600029499999994,23.979474418749994
True,piano,96,82,23.600029499999994,23.979474418749994
False,piano,96,43,23.600029499999994,23.979474418749994
False,piano,96,55,23.600029499999994,23.979474418749994
True,piano,80,76,24.000029999999995,24.252808093749994
False,piano,80,48,24.000029999999995,24.426141643749997
False,piano,80,52,24.000029999999995,24.426141643749997
False,piano,80,55,24.000029999999995,24.426141643749997
False,piano,80,60,24.000029999999995,24.426141643749997
True,piano,80,76,24.266696999999997,24.519475093749996
True,piano,80,76,24.533363999999995,24.786142093749994
False,piano,80,48,24.533363999999995,24.959475643749997
False,piano,80,52,24.533363999999995,24.959475643749997
False,piano,80,55,24.533363999999995,24.959475643749997
False,piano,80,60,24.533363999999995,24.959475643749997
True,piano,80,76,24.800030999999997,25.052809093749996
True,piano,80,76,25.066697999999995,25.319476093749994
False,piano,80,48,25.066697999999995,25.492809643749997
False,piano,80,52,25.066697999999995,25.492809643749997
False,piano,80,55,25.066697999999995,25.492809643749997
False,piano,80,60,25.066697999999995,25.492809643749997
True,piano,80,76,25.333364999999993,25.586143093749996
True,piano,80,76,25.600031999999995,25.726143268749997
False,piano,80,48,25.600031999999995,26.026143643749997
False,piano,80,52,25.600031999999995,26.026143643749997
False,piano,80,55,25.600031999999995,26.026143643749997
False,piano,80,60,25.600031999999995,26.026143643749997
True,piano,80,74,25.733365499999994,25.859476768749996
True,piano,80,71,25.866698999999993,25.992810268749995
True,piano,80,69,26.000032499999996,26.126143768749994
True,piano,80,71,26.133365999999995,26.386144093749994
False,piano,80,50,26.133365999999995,26.559477643749997
False,piano,80,54,26.133365999999995,26.559477643749997
False,piano,80,57,26.133365999999995,26.559477643749997
False,piano,80,62,26.133365999999995,26.559477643749997
True,piano,80,74,26.400032999999993,26.652811093749996
True,piano,80,79,26.666699999999995,26.919478093749994
False,piano,80,50,26.666699999999995,27.092811643749997
False,piano,80,54,26.666699999999995,27.092811643749997
False,piano,80,57,26.666699999999995,27.092811643749997
False,piano,80,62,26.666699999999995,27.092811643749997
True,piano,80,78,26.933366999999993,27.186145093749996
True,piano,80,74,27.200033999999995,27.452812093749994
False,piano,80,50,27.200033999999995,27.626145643749993
False,piano,80,54,27.200033999999995,27.626145643749993
False,piano,80,57,27.200033999999995,27.626145643749993
False,piano,80,62,27.200033999999995,27.626145643749993
True,piano,80,74,27.466700999999993,27.719479093749996
True,piano,80,71,27.733367999999995,27.859479268749993
False,piano,71,50,27.733367999999995,27.859479268749993
False,piano,71,62,27.733367999999995,27.859479268749993
True,piano,80,74,27.866701499999994,28.246146418749994
False,piano,71,49,27.866701499999994,28.186146343749996
False,piano,71,61,27.866701499999994,28.186146343749996
True,piano,80,76,28.266701999999995,28.519480093749994
False,piano,80,48,28.266701999999995,28.692813643749993
False,piano,80,52,28.266701999999995,28.692813643749993
False,piano,80,55,28.266701999999995,28.692813643749993
False,piano,80,60,28.266701999999995,28.692813643749993
True,piano,80,76,28.533368999999993,28.786147093749996
True,piano,80,76,28.800035999999995,29.052814093749994
False,piano,80,48,28.800035999999995,29.226147643749993
False,piano,80,52,28.800035999999995,29.226147643749993
False,piano,80,55,28.800035999999995,29.226147643749993
False,piano,80,60,28.800035999999995,29.226147643749993
True,piano,80,76,29.066702999999993,29.319481093749996
True,piano,80,76,29.333369999999995,29.586148093749994
False,piano,80,48,29.333369999999995,29.759481643749993
False,piano,80,52,29.333369999999995,29.759481643749993
False,piano,80,55,29.333369999999995,29.759481643749993
False,piano,80,60,29.333369999999995,29.759481643749993
True,piano,80,76,29.600036999999993,29.852815093749996
True,piano,80,76,29.866703999999995,29.992815268749993
False,piano,80,48,29.866703999999995,30.292815643749993
False,piano,80,52,29.866703999999995,30.292815643749993
False,piano,80,55,29.866703999999995,30.292815643749993
False,piano,80,60,29.866703999999995,30.292815643749993
True,piano,80,74,30.000037499999994,30.126148768749996
True,piano,80,71,30.133370999999993,30.259482268749995
True,piano,80,69,30.266704499999996,30.392815768749994
True,piano,80,71,30.400037999999995,30.652816093749994
False,piano,80,50,30.400037999999995,30.826149643749993
False,piano,80,54,30.400037999999995,30.826149643749993
False,piano,80,57,30.400037999999995,30.826149643749993
False,piano,80,62,30.400037999999995,30.826149643749993
True,piano,80,74,30.666704999999993,30.919483093749996
True,piano,80,79,30.933371999999995,31.186150093749994
False,piano,80,50,30.933371999999995,31.359483643749993
False,piano,80,54,30.933371999999995,31.359483643749993
False,piano,80,57,30.933371999999995,31.359483643749993
False,piano,80,62,30.933371999999995,31.359483643749993
True,piano,80,81,31.200038999999993,31.452817093749996
True,piano,80,74,31.466705999999995,31.972817743749992
True,piano,80,83,31.466705999999995,31.972817743749992
False,piano,80,50,31.466705999999995,31.892817643749993
False,piano,80,54,31.466705999999995,31.892817643749993
False,piano,80,57,31.466705999999995,31.892817643749993
False,piano,80,62,31.466705999999995,31.892817643749993
True,piano,80,72,32.00003999999999,32.12615126874999
True,piano,80,81,32.00003999999999,32.12615126874999
False,piano,71,50,32.00003999999999,32.12615126874999
False,piano,71,62,32.00003999999999,32.12615126874999
True,piano,80,71,32.13337349999999,32.512818418749994
True,piano,80,79,32.13337349999999,32.512818418749994
False,piano,71,49,32.13337349999999,32.452818343749996
False,piano,71,61,32.13337349999999,32.452818343749996
True,piano,80,76,32.533373999999995,32.78615209374999
False,piano,80,48,32.533373999999995,32.95948564374999
False,piano,80,52,32.533373999999995,32.95948564374999
False,piano,80,55,32.533373999999995,32.95948564374999
False,piano,80,60,32.533373999999995,32.95948564374999
True,piano,80,76,32.80004099999999,33.052819093749996
True,piano,80,76,33.06670799999999,33.319486093749994
False,piano,80,48,33.06670799999999,33.492819643749996
False,piano,80,52,33.06670799999999,33.492819643749996
False,piano,80,55,33.06670799999999,33.492819643749996
False,piano,80,60,33.06670799999999,33.492819643749996
True,piano,80,76,33.333375,33.58615309374999
True,piano,80,76,33.600041999999995,33.85282009374999
False,piano,80,48,33.600041999999995,34.02615364374999
False,piano,80,52,33.600041999999995,34.02615364374999
False,piano,80,55,33.600041999999995,34.02615364374999
False,piano,80,60,33.600041999999995,34.02615364374999
True,piano,80,76,33.86670899999999,34.119487093749996
True,piano,80,76,34.13337599999999,34.25948726874999
False,piano,80,48,34.13337599999999,34.559487643749996
False,piano,80,52,34.13337599999999,34.559487643749996
False,piano,80,55,34.13337599999999,34.559487643749996
False,piano,80,60,34.13337599999999,34.559487643749996
True,piano,80,74,34.26670949999999,34.39282076874999
True,piano,80,71,34.400043,34.52615426874999
True,piano,80,69,34.533376499999996,34.65948776874999
True,piano,80,71,34.666709999999995,34.91948809374999
False,piano,80,50,34.666709999999995,35.09282164374999
False,piano,80,54,34.666709999999995,35.09282164374999
False,piano,80,57,34.666709999999995,35.09282164374999
False,piano,80,62,34.666709999999995,35.09282164374999
True,piano,80,74,34.93337699999999,35.186155093749996
True,piano,80,79,35.20004399999999,35.452822093749994
False,piano,80,50,35.20004399999999,35.626155643749996
False,piano,80,54,35.20004399999999,35.626155643749996
False,piano,80,57,35.20004399999999,35.626155643749996
False,piano,80,62,35.20004399999999,35.626155643749996
True,piano,80,78,35.466711,35.71948909374999
True,piano,80,74,35.733377999999995,35.98615609374999
False,piano,80,50,35.733377999999995,36.15948964374999
False,piano,80,54,35.733377999999995,36.15948964374999
False,piano,80,57,35.733377999999995,36.15948964374999
False,piano,80,62,35.733377999999995,36.15948964374999
True,piano,80,74,36.00004499999999,36.252823093749996
True,piano,80,71,36.26671199999999,36.39282326874999
False,piano,80,50,36.26671199999999,36.39282326874999
False,piano,80,62,36.26671199999999,36.39282326874999
True,piano,80,74,36.40004549999999,36.779490418749994
False,piano,80,49,36.40004549999999,36.719490343749996
False,piano,80,61,36.40004549999999,36.719490343749996
True,piano,85,71,36.800045999999995,37.05282409374999
True,piano,96,74,36.800045999999995,37.05282409374999
False,piano,96,47,36.800045999999995,37.05282409374999
False,piano,96,59,36.800045999999995,37.05282409374999
True,piano,85,72,37.06671299999999,37.319491093749996
True,piano,96,76,37.06671299999999,37.319491093749996
False,piano,96,54,37.06671299999999,37.27949104374999
False,piano,96,59,37.06671299999999,37.27949104374999
False,piano,96,62,37.06671299999999,37.27949104374999
True,piano,85,74,37.33337999999999,37.586158093749994
True,piano,96,78,37.33337999999999,37.586158093749994
False,piano,96,42,37.33337999999999,37.586158093749994
False,piano,96,54,37.33337999999999,37.586158093749994
True,piano,85,76,37.600046999999996,37.85282509374999
True,piano,96,79,37.600046999999996,37.85282509374999
False,piano,96,54,37.600046999999996,37.812825043749996
False,piano,96,59,37.600046999999996,37.812825043749996
False,piano,96,62,37.600046999999996,37.812825043749996
True,piano,85,78,37.866713999999995,38.11949209374999
True,piano,96,81,37.866713999999995,38.11949209374999
False,piano,96,35,37.866713999999995,38.11949209374999
False,piano,96,47,37.866713999999995,38.11949209374999
True,piano,85,76,38.13338099999999,38.386159093749995
True,piano,96,79,38.13338099999999,38.386159093749995
False,piano,96,54,38.13338099999999,38.34615904374999
False,piano,96,59,38.13338099999999,38.34615904374999
False,piano,96,62,38.13338099999999,38.34615904374999
True,piano,85,78,38.40004799999999,38.652826093749994
True,piano,96,81,38.40004799999999,38.652826093749994
False,piano,96,35,38.40004799999999,38.652826093749994
False,piano,96,47,38.40004799999999,38.652826093749994
True,piano,85,79,38.66671499999999,38.91949309374999
True,piano,96,83,38.66671499999999,38.91949309374999
False,piano,96,54,38.66671499999999,38.879493043749996
False,piano,96,59,38.66671499999999,38.879493043749996
False,piano,96,62,38.66671499999999,38.879493043749996
False,piano,96,34,38.933381999999995,39.18616009374999
False,piano,96,46,38.933381999999995,39.18616009374999
True,piano,96,74,39.20004899999999,39.452827093749995
False,piano,96,53,39.20004899999999,39.41282704374999
False,piano,96,58,39.20004899999999,39.41282704374999
False,piano,96,62,39.20004899999999,39.41282704374999
True,piano,96,74,39.46671599999999,39.846160918749995
True,piano,96,86,39.46671599999999,39.846160918749995
False,piano,96,41,39.46671599999999,39.719494093749994
False,piano,96,53,39.73338299999999,39.946161043749996
False,piano,96,58,39.73338299999999,39.946161043749996
False,piano,96,62,39.73338299999999,39.946161043749996
True,piano,96,74,39.866716499999995,39.99282776874999
True,piano,96,86,39.866716499999995,39.99282776874999
True,piano,96,74,40.000049999999995,40.25282809374999
True,piano,96,86,40.000049999999995,40.25282809374999
False,piano,96,34,40.000049999999995,40.25282809374999
False,piano,96,46,40.000049999999995,40.25282809374999
True,piano,96,71,40.26671699999999,40.519495093749995
True,piano,96,83,40.26671699999999,40.519495093749995
False,piano,96,38,40.26671699999999,40.519495093749995
False,piano,96,50,40.26671699999999,40.519495093749995
True,piano,96,69,40.53338399999999,40.786162093749994
True,piano,96,81,40.53338399999999,40.786162093749994
